LATITUDE,LONGITUDE,FIRE_SIZE,date
44.66833333,-119.07888889,0.3,10-2007
35.14472222,-84.5975,0.1,04-2007
35.05944444,-111.6925,0.1,11-2007
34.44611111,-110.90805556,0.1,07-2007
35.09361111,-84.38611111,2.0,04-2007
46.82222222,-121.12111111,0.5,11-2007
46.75111111,-121.09555556,0.25,11-2007
37.93861111,-112.27777778,0.1,10-2007
41.00138889,-122.15138889,730.0,05-2007
35.09333333,-84.34666667,3.0,04-2007
34.32555556,-110.4775,0.1,07-2007
39.15083333,-111.61027778,1.0,09-2007
35.02166667,-84.59555556,1.0,05-2007
47.07333333,-114.75083333,145.0,09-2007
44.28444444,-119.20333333,0.25,11-2007
35.11888889,-84.39361111,29.0,05-2007
39.77083333,-111.23611111,3382.0,09-2007
35.34305556,-84.41722222,1.0,05-2007
35.11194444,-84.59027778,1.0,05-2007
33.42222222,-105.73805556,0.1,09-2007
33.33777778,-109.37111111,1.0,07-2007
35.20527778,-84.3325,5.0,05-2007
35.34111111,-84.41138889,297.0,05-2007
45.16138889,-118.3575,5.7,10-2007
45.15,-118.34861111,2.7,10-2007
35.90666667,-106.81583333,0.25,06-2007
45.16027778,-118.35444444,7.2,11-2007
39.14777778,-115.48916667,3847.0,07-2007
38.37305556,-109.12888889,0.1,09-2007
48.27138889,-113.39527778,44176.0,07-2007
36.4575,-106.80444444,0.5,06-2007
44.57583333,-116.96361111,1.0,10-2007
47.29027778,-114.96111111,80.0,06-2007
36.0,-106.86666667,0.25,06-2007
37.66416667,-109.75416667,0.25,09-2007
44.71166667,-116.78666667,0.1,08-2007
38.42027778,-109.02,0.16,09-2007
44.96388889,-112.7725,63.5,07-2007
35.24916667,-84.43194444,22.0,05-2007
35.21777778,-84.37055556,100.0,05-2007
35.11194444,-84.59027778,3.0,05-2007
35.06638889,-84.62916667,17.0,05-2007
35.12083333,-84.38083333,35.0,06-2007
35.22,-84.54472222,0.1,06-2007
29.19944444,-81.77333333,0.4,05-2007
35.31416667,-84.46638889,0.1,06-2007
35.33305556,-84.41388889,1.0,07-2007
35.21055556,-84.41083333,0.1,11-2007
34.87166667,-89.01,8.0,03-2007
37.83722222,-109.64194444,0.1,07-2007
31.27,-88.58,73.0,02-2007
34.665,-89.20166667,136.1,03-2007
37.80444444,-109.68972222,1.6,07-2007
36.51416667,-106.83888889,0.1,06-2007
34.66333333,-89.21833333,137.0,03-2007
30.26027778,-84.80333333,0.1,05-2007
37.89305556,-111.72,449.0,08-2007
30.08333333,-84.83333333,0.5,05-2007
34.6875,-111.42444444,15.0,10-2007
33.91083333,-89.7525,4.0,09-2007
34.445,-110.81027778,0.1,07-2007
45.20805556,-111.88805556,2.5,07-2007
37.28333333,-119.38861111,96.0,08-2007
33.24277778,-79.7325,2.5,11-2007
36.03388889,-106.89472222,0.1,07-2007
34.35861111,-110.91833333,0.1,07-2007
42.61888889,-111.18222222,0.1,09-2007
37.41805556,-119.40222222,0.2,10-2007
47.30666667,-115.19138889,0.1,09-2007
43.97527778,-119.12166667,0.5,11-2007
29.36888889,-81.84333333,0.1,05-2007
34.34666667,-110.74555556,0.1,07-2007
45.20472222,-111.6925,0.1,08-2007
37.34805556,-119.47138889,0.1,11-2007
37.46638889,-119.40416667,0.25,10-2007
37.2675,-119.46666667,0.1,10-2007
47.09166667,-114.8225,30.0,07-2007
44.89333333,-112.07444444,13.5,09-2007
44.11277778,-103.53138889,0.65,11-2007
37.70666667,-111.83027778,1390.0,08-2007
36.4875,-106.96638889,0.25,07-2007
45.33555556,-112.21333333,0.1,08-2007
43.90527778,-119.62555556,0.01,10-2007
47.41722222,-115.33055556,14.0,07-2007
43.76444444,-118.91111111,0.01,11-2007
45.59027778,-111.66805556,150.0,08-2007
37.53416667,-80.50944444,1050.0,04-2007
36.11277778,-106.84972222,0.1,07-2007
43.79638889,-118.90666667,3.0,11-2007
46.35777778,-111.92833333,0.25,07-2007
43.8175,-118.99277778,0.1,11-2007
43.855,-119.68166667,31624.7,07-2007
44.28444444,-119.20333333,9.0,11-2007
45.54611111,-111.97638889,0.1,07-2007
43.83694444,-118.99027778,0.25,10-2007
36.035,-106.87611111,0.1,07-2007
43.90861111,-119.70888889,5.0,10-2007
43.84972222,-118.99888889,0.25,10-2007
44.28444444,-119.20388889,0.1,11-2007
44.0375,-118.82972222,1056.0,07-2007
44.60694444,-118.51611111,0.5,11-2007
36.11,-106.91222222,0.1,08-2007
36.02555556,-106.87777778,0.1,08-2007
43.86305556,-119.67027778,300.0,07-2007
36.02583333,-106.62666667,0.1,10-2007
44.65027778,-118.65527778,157.0,07-2007
43.8425,-118.97444444,2.0,11-2007
45.18111111,-109.21416667,2.0,10-2007
43.82222222,-119.51916667,1.0,07-2007
43.95972222,-118.78944444,31.0,07-2007
44.00444444,-118.75138889,30.0,11-2007
43.78611111,-118.87972222,0.25,10-2007
43.76833333,-118.90527778,0.41,11-2007
43.81,-119.01305556,0.5,11-2007
43.81388889,-118.67083333,0.1,07-2007
39.43611111,-105.8325,0.1,08-2007
39.26083333,-106.01722222,0.1,08-2007
31.40194444,-110.24666667,46.1,07-2007
31.44361111,-110.34138889,0.1,07-2007
39.35694444,-105.70083333,0.25,10-2007
31.36472222,-110.65638889,29.0,06-2007
31.46555556,-110.52,3.0,06-2007
43.89111111,-121.48638889,0.3,10-2007
44.47972222,-121.58972222,0.1,06-2007
43.68472222,-121.66166667,0.7,11-2007
44.36166667,-120.57638889,2.0,11-2007
44.34305556,-121.80638889,7357.0,08-2007
33.60722222,-85.66861111,0.3,03-2007
41.48194444,-123.32694444,5.0,09-2007
38.67305556,-78.59361111,5.6,04-2007
33.77194444,-85.56027778,2.0,04-2007
38.92388889,-120.03194444,0.1,11-2007
33.635,-85.635,0.1,04-2007
33.78,-85.68555556,40.0,04-2007
33.45722222,-85.75138889,26.0,05-2007
33.97611111,-85.50638889,55.0,05-2007
39.41833333,-120.57333333,0.1,11-2007
38.87083333,-119.95472222,0.1,10-2007
35.98083333,-112.12638889,0.2,11-2007
31.39888889,-110.31833333,27.0,05-2007
38.92777778,-120.16694444,0.1,09-2007
33.89138889,-85.54861111,0.3,05-2007
38.46305556,-78.68388889,6.5,04-2007
33.6175,-85.66333333,15.2,05-2007
31.33333333,-110.32083333,161.0,05-2007
33.63888889,-85.64361111,0.16,05-2007
33.61944444,-85.64916667,0.1,06-2007
31.46777778,-110.82027778,321.0,06-2007
33.64583333,-85.62888889,0.1,06-2007
34.20111111,-117.85805556,0.2,11-2007
33.72916667,-85.62833333,25.0,06-2007
31.37388889,-110.81583333,12.0,03-2007
31.34361111,-110.34805556,87.0,05-2007
33.75222222,-85.62611111,0.1,06-2007
31.58972222,-110.66444444,0.25,06-2007
38.11916667,-120.2975,13.0,10-2007
31.91166667,-110.41111111,120.0,06-2007
38.08666667,-119.98055556,28.0,10-2007
32.0975,-89.575,4.3,08-2007
34.92194444,-89.98472222,2.14,08-2007
45.08611111,-109.36194444,0.1,11-2007
34.78805556,-89.33222222,0.5,09-2007
44.56888889,-116.85027778,1.0,07-2007
47.31611111,-115.15222222,12.0,07-2007
34.64305556,-89.30027778,6.0,08-2007
45.35972222,-109.49,4.0,11-2007
34.61,-110.91888889,1.1,07-2007
34.55833333,-89.1475,0.2,08-2007
44.50944444,-117.01916667,0.1,07-2007
44.59055556,-118.30972222,0.1,09-2007
33.445,-109.4,0.1,07-2007
34.73,-89.13,1.0,06-2007
44.66083333,-116.89027778,1.5,07-2007
45.31805556,-117.30055556,0.01,08-2007
44.65222222,-116.87027778,0.5,07-2007
47.27083333,-115.2975,80.0,07-2007
44.83416667,-116.89083333,25.0,08-2007
45.52555556,-112.65638889,0.13,08-2007
33.46,-109.34833333,0.1,07-2007
34.4675,-110.74027778,0.75,07-2007
45.18611111,-117.29972222,0.01,08-2007
33.53916667,-109.47222222,2.0,07-2007
39.93416667,-110.89916667,34.6,08-2007
34.57805556,-110.71194444,0.1,07-2007
44.54166667,-117.04972222,0.1,08-2007
33.3875,-109.2625,2800.0,07-2007
39.88694444,-110.76222222,0.1,09-2007
40.855,-122.34027778,0.1,09-2007
30.97805556,-89.14416667,1.9,10-2007
47.01611111,-114.36694444,0.1,07-2007
45.19138889,-112.02916667,0.25,07-2007
30.70027778,-88.91194444,0.5,10-2007
39.93861111,-110.38027778,0.25,08-2007
45.15611111,-111.82166667,0.1,08-2007
45.95944444,-117.29777778,0.25,10-2007
45.69055556,-112.53416667,25.0,08-2007
46.3675,-114.57111111,42694.0,07-2007
45.53055556,-111.83527778,0.1,07-2007
44.2625,-117.15611111,4.3,07-2007
45.16166667,-111.90305556,0.1,07-2007
44.31611111,-117.19972222,2.0,05-2007
32.30111111,-89.53833333,47.0,11-2007
33.40694444,-116.81333333,0.1,11-2007
48.18638889,-113.67805556,875.0,09-2007
34.25694444,-117.26888889,0.1,01-2007
40.20111111,-107.08833333,0.2,06-2007
40.39416667,-106.66916667,0.25,07-2007
34.28388889,-116.92611111,0.5,01-2007
32.34805556,-89.46666667,0.7,11-2007
40.76861111,-107.07527778,0.25,07-2007
34.56416667,-93.53666667,1.0,11-2007
40.78555556,-106.71416667,0.25,07-2007
34.24361111,-116.83666667,0.15,02-2007
34.26138889,-116.83666667,0.1,03-2007
33.17833333,-109.37388889,0.2,05-2007
34.17138889,-116.90083333,0.15,02-2007
34.24416667,-117.07583333,0.1,03-2007
34.23277778,-116.88861111,0.1,03-2007
34.29055556,-116.81027778,0.1,03-2007
34.21166667,-117.11416667,0.1,04-2007
33.88444444,-110.91222222,0.25,07-2007
43.07305556,-121.60361111,0.3,10-2007
33.92888889,-110.99222222,0.1,07-2007
33.92361111,-111.03166667,0.25,07-2007
40.76361111,-106.765,5.0,07-2007
33.80583333,-110.88777778,0.1,07-2007
33.80833333,-110.89138889,0.1,07-2007
34.18944444,-111.01166667,0.1,07-2007
34.19527778,-110.87972222,0.1,07-2007
33.84805556,-111.04305556,0.1,07-2007
33.82527778,-110.93916667,0.1,08-2007
33.84305556,-110.9875,0.5,08-2007
34.43138889,-110.71472222,0.1,07-2007
34.29416667,-110.35777778,0.1,07-2007
33.35083333,-109.42666667,30.0,06-2007
45.43,-112.90055556,0.1,11-2007
34.44666667,-110.99055556,0.1,07-2007
34.39222222,-110.91888889,0.1,07-2007
43.49416667,-114.91333333,0.25,10-2007
33.90666667,-109.235,0.1,09-2007
40.90027778,-122.38055556,0.1,06-2007
34.17555556,-109.68472222,0.1,07-2007
34.29944444,-110.73444444,0.1,08-2007
33.83944444,-110.93638889,0.1,08-2007
42.055,-120.25,0.1,08-2007
33.82583333,-110.93888889,0.1,08-2007
34.45666667,-110.27861111,0.1,08-2007
34.24611111,-110.875,0.1,08-2007
29.03055556,-81.66138889,0.1,05-2007
43.51194444,-115.12361111,1.0,10-2007
43.89611111,-119.22638889,0.25,11-2007
33.97416667,-109.26694444,0.1,08-2007
33.96333333,-110.88583333,0.1,09-2007
33.98555556,-109.36472222,0.1,07-2007
40.64416667,-121.45277778,0.1,12-2007
33.805,-110.91166667,0.1,09-2007
34.45944444,-111.05527778,0.1,08-2007
33.80916667,-109.43861111,0.1,07-2007
45.79055556,-113.61333333,0.25,07-2007
34.08083333,-109.5575,0.1,07-2007
34.23,-109.81638889,0.6,09-2007
30.21666667,-84.76666667,27.9,05-2007
44.05555556,-118.845,0.1,07-2007
33.74333333,-108.93194444,0.1,11-2007
45.48222222,-113.72638889,0.25,07-2007
30.08361111,-84.43805556,0.1,05-2007
30.32361111,-84.58722222,0.1,05-2007
29.0425,-81.64416667,0.1,05-2007
45.69111111,-113.25638889,15297.0,07-2007
33.46944444,-117.00666667,1.0,10-2007
36.27694444,-82.23027778,3.0,12-2007
30.33833333,-82.47555556,0.5,05-2007
45.56611111,-113.74583333,0.5,07-2007
43.99777778,-118.80527778,1274.8,07-2007
33.64916667,-117.49416667,0.1,10-2007
45.38305556,-113.73111111,0.1,07-2007
43.81111111,-119.63583333,1.0,07-2007
33.60916667,-117.28527778,20.0,10-2007
45.81111111,-112.96694444,0.1,07-2007
43.6675,-119.43027778,55420.0,07-2007
34.24888889,-110.9325,662.0,09-2007
45.54444444,-113.21694444,3.0,07-2007
45.74444444,-113.2,0.1,08-2007
34.25055556,-110.93333333,0.1,09-2007
45.55444444,-113.75055556,0.25,08-2007
34.54194444,-93.88611111,5.0,11-2007
34.43388889,-110.86527778,7.3,09-2007
45.81388889,-112.81944444,0.1,08-2007
34.25944444,-110.93583333,0.1,09-2007
46.38222222,-114.23888889,7.7,10-2007
45.71111111,-113.90388889,3.0,08-2007
33.61805556,-117.42611111,0.1,11-2007
39.25888889,-120.03555556,0.1,05-2007
32.86472222,-116.44861111,0.1,11-2007
44.47361111,-113.01666667,0.1,08-2007
45.92555556,-112.98972222,0.1,08-2007
45.65833333,-113.12833333,0.1,08-2007
47.22138889,-113.54027778,0.1,05-2007
45.77638889,-113.18194444,0.1,09-2007
45.74444444,-113.80944444,25877.0,08-2007
47.23472222,-113.53833333,2.0,04-2007
47.18694444,-113.52194444,0.1,07-2007
45.39944444,-116.92722222,0.1,07-2007
47.20055556,-113.45027778,0.1,07-2007
47.31305556,-113.58472222,0.1,07-2007
47.18666667,-113.51416667,0.1,07-2007
47.32333333,-113.58416667,0.1,07-2007
47.21638889,-113.03694444,25150.0,07-2007
47.19527778,-113.35416667,0.1,07-2007
47.22111111,-113.50361111,0.2,07-2007
47.3475,-113.61027778,0.25,07-2007
47.32166667,-113.57777778,0.01,07-2007
47.08638889,-113.87638889,1.5,08-2007
47.14694444,-113.19222222,0.3,08-2007
47.18805556,-113.22027778,2.0,08-2007
47.19055556,-113.23444444,0.25,08-2007
47.10361111,-113.015,0.1,08-2007
47.195,-113.50333333,0.1,08-2007
47.10361111,-113.01388889,72.0,08-2007
47.12027778,-113.11055556,0.2,09-2007
47.18861111,-113.48666667,0.1,09-2007
30.28416667,-84.53111111,2.07,05-2007
30.2,-84.7,5.8,05-2007
30.20833333,-84.75833333,77.0,05-2007
35.06833333,-83.11833333,5.0,08-2007
29.03611111,-81.43361111,2.3,05-2007
30.21666667,-84.5,15.71,05-2007
35.30694444,-83.57194444,0.2,08-2007
35.71916667,-82.01916667,45.0,08-2007
35.26,-83.30555556,0.5,10-2007
35.16361111,-83.54833333,65.0,11-2007
37.43472222,-84.07833333,0.5,12-2007
34.38861111,-110.94805556,2.2,09-2007
39.13527778,-122.77722222,0.1,11-2007
34.50166667,-110.80777778,0.1,09-2007
35.18777778,-83.67472222,0.5,11-2007
34.36888889,-110.23777778,10.7,06-2007
46.37833333,-115.59055556,0.25,08-2007
35.23916667,-83.59361111,0.5,11-2007
35.02111111,-83.40083333,15.0,11-2007
34.12277778,-109.75527778,0.1,07-2007
39.14166667,-122.77611111,0.1,11-2007
34.12972222,-109.76,0.1,07-2007
48.79944444,-118.49972222,0.1,10-2007
34.45583333,-110.63,0.1,06-2007
32.83805556,-116.70305556,0.5,11-2007
34.03388889,-109.36416667,0.2,11-2007
37.55305556,-105.52194444,0.1,10-2007
46.27888889,-115.24722222,405.0,07-2007
46.24888889,-115.25972222,707.0,07-2007
40.09305556,-120.525,0.25,06-2007
40.98361111,-122.685,0.75,06-2007
37.82083333,-118.71833333,0.4,06-2007
38.12222222,-83.44722222,1.0,12-2007
37.42055556,-88.45305556,0.25,10-2007
30.14166667,-84.71666667,12.0,05-2007
43.88333333,-85.96388889,0.1,11-2007
30.38416667,-82.60416667,0.1,05-2007
48.42944444,-114.17916667,0.04,08-2007
30.37722222,-82.60777778,41.0,05-2007
30.21611111,-84.50611111,0.25,05-2007
40.73361111,-122.21861111,0.1,08-2007
36.55666667,-112.35583333,0.01,11-2007
46.13944444,-113.20555556,0.1,08-2007
33.55972222,-111.62277778,0.1,09-2007
33.74583333,-117.66666667,28476.0,10-2007
46.18722222,-113.10833333,0.1,10-2007
33.90638889,-111.45,0.1,09-2007
30.25722222,-82.48861111,0.1,05-2007
33.5425,-117.33555556,0.1,11-2007
33.69,-111.50194444,0.2,10-2007
30.41944444,-84.53083333,0.1,05-2007
29.0,-81.77777778,7.25,05-2007
29.01861111,-81.81416667,0.1,05-2007
30.5,-82.36666667,123014.0,05-2007
46.60194444,-113.70027778,14233.0,07-2007
37.985,-91.02194444,6.0,12-2007
46.49583333,-113.66555556,18222.0,07-2007
42.42222222,-121.84944444,0.1,11-2007
46.3475,-113.7425,36045.0,07-2007
37.14916667,-82.62527778,6.0,12-2007
33.61777778,-111.45,0.1,11-2007
45.9875,-116.89777778,51000.0,07-2007
37.90666667,-119.12916667,0.5,07-2007
37.81111111,-118.71111111,8.5,08-2007
30.07222222,-84.56638889,1.39,05-2007
30.37222222,-84.51638889,0.83,05-2007
30.2625,-84.53138889,0.1,05-2007
30.43083333,-84.38472222,0.5,05-2007
29.11333333,-81.86833333,0.5,05-2007
30.28416667,-84.66805556,4.1,05-2007
29.02194444,-81.66888889,1.0,05-2007
30.13333333,-84.9,0.25,05-2007
30.16305556,-84.75805556,0.01,05-2007
30.11666667,-84.9,0.01,05-2007
29.36888889,-81.84333333,0.1,05-2007
29.34611111,-81.79638889,0.1,05-2007
29.07027778,-81.50361111,37.0,05-2007
47.34888889,-113.20777778,100.0,08-2007
35.40083333,-83.95916667,150.0,11-2007
45.10583333,-121.76944444,0.1,07-2007
29.23416667,-81.93138889,0.1,05-2007
45.29861111,-121.69111111,0.1,09-2007
29.22138889,-81.91388889,0.1,05-2007
47.34416667,-113.6275,13.0,07-2007
29.16361111,-81.88388889,3.3,05-2007
29.48194444,-81.82916667,0.1,06-2007
29.165,-81.55277778,0.1,06-2007
47.10861111,-113.195,0.1,10-2007
29.43833333,-81.88333333,0.25,06-2007
29.46666667,-81.99416667,0.5,06-2007
47.07444444,-113.56972222,0.1,10-2007
47.12,-113.34805556,0.1,11-2007
47.92305556,-121.00722222,225.0,09-2007
29.16138889,-81.92527778,0.1,06-2007
30.10888889,-84.97972222,30.0,06-2007
30.33111111,-82.29777778,1.0,06-2007
30.26777778,-82.36472222,0.1,06-2007
46.71722222,-114.13444444,0.1,10-2007
29.21527778,-81.97555556,0.1,06-2007
29.41527778,-81.69722222,144.4,06-2007
29.25777778,-81.74111111,1.3,06-2007
33.82722222,-109.175,0.1,11-2007
29.44166667,-81.72166667,0.1,06-2007
29.16055556,-81.64472222,3.0,06-2007
43.7225,-114.32972222,290.0,06-2007
45.25416667,-121.4325,0.5,07-2007
40.91666667,-122.39472222,0.1,05-2007
40.78583333,-122.30166667,0.1,06-2007
35.13972222,-112.25027778,3148.0,09-2007
40.78472222,-122.31777778,0.1,07-2007
44.20055556,-115.01027778,6.0,06-2007
40.74722222,-122.13166667,0.1,10-2007
43.95555556,-115.105,25.0,07-2007
34.30638889,-117.34833333,0.1,04-2007
34.33305556,-116.82972222,0.1,05-2007
34.26333333,-116.7875,0.1,05-2007
34.23722222,-117.28944444,0.1,05-2007
34.24388889,-117.26472222,0.1,05-2007
34.30277778,-116.90333333,0.1,06-2007
34.185,-116.91805556,0.5,06-2007
34.21,-117.135,0.05,06-2007
43.74972222,-114.41305556,0.1,07-2007
34.165,-115.83638889,4.0,04-2007
41.08416667,-122.70138889,0.01,04-2007
34.85416667,-83.53722222,9.2,12-2007
34.85388889,-83.53722222,29.5,12-2007
37.25,-80.47138889,6.3,04-2007
39.06333333,-78.51222222,0.02,05-2007
37.43222222,-80.11777778,1.0,06-2007
39.03138889,-78.68666667,0.54,09-2007
35.79583333,-118.44916667,0.1,09-2007
36.01833333,-118.61555556,0.1,10-2007
35.59444444,-118.45833333,3.0,09-2007
35.72555556,-118.42194444,0.1,08-2007
29.15805556,-81.7775,0.25,06-2007
29.02888889,-81.49861111,0.1,06-2007
30.11666667,-84.6,0.1,06-2007
30.03333333,-84.84166667,50.0,06-2007
30.2,-84.66666667,0.01,06-2007
30.24583333,-84.52361111,2.8,06-2007
30.16666667,-85.1,15.0,06-2007
29.925,-85.0,15.0,06-2007
29.16944444,-81.55333333,0.1,06-2007
29.13722222,-81.57611111,0.25,06-2007
29.12555556,-81.59416667,0.25,06-2007
29.04361111,-81.64694444,2.5,06-2007
29.01888889,-81.51611111,0.1,06-2007
29.04833333,-81.54388889,0.1,06-2007
30.36277778,-84.44638889,4.8,06-2007
30.33805556,-84.41361111,3.7,06-2007
30.30833333,-85.025,0.14,06-2007
30.19083333,-82.49166667,0.5,06-2007
30.18333333,-82.63333333,3.0,06-2007
30.19722222,-84.63333333,2.0,06-2007
30.23416667,-84.42472222,0.1,06-2007
29.41777778,-81.80861111,216.0,06-2007
29.04861111,-81.53111111,5.25,06-2007
29.04444444,-81.47777778,0.6,06-2007
34.15,-117.73638889,1.0,10-2007
48.84305556,-115.23555556,0.1,08-2007
34.27333333,-117.13305556,30.0,06-2007
34.27583333,-117.185,0.05,06-2007
34.24555556,-116.89055556,0.1,06-2007
34.25833333,-116.86638889,0.1,07-2007
34.2575,-116.865,0.1,07-2007
34.27333333,-117.21527778,0.1,07-2007
34.30916667,-117.34583333,7.0,07-2007
34.37027778,-116.90416667,400.0,07-2007
43.8975,-114.91055556,0.1,07-2007
43.83777778,-115.02277778,6.0,07-2007
43.93583333,-114.8625,0.1,08-2007
43.86972222,-114.71861111,0.1,08-2007
44.09722222,-114.93111111,0.1,08-2007
43.6375,-114.56111111,48000.0,08-2007
44.19888889,-115.00888889,0.1,08-2007
44.17638889,-114.81638889,0.25,08-2007
44.23305556,-114.90333333,0.2,08-2007
44.16194444,-114.89722222,0.1,08-2007
44.23388889,-114.83388889,6.0,08-2007
44.23111111,-114.61055556,0.1,08-2007
43.55305556,-114.52388889,0.1,09-2007
43.92472222,-114.89166667,0.1,09-2007
44.24277778,-115.04083333,0.1,10-2007
43.74805556,-114.22333333,0.1,10-2007
43.7125,-114.15944444,0.1,10-2007
35.39361111,-84.21111111,90.0,12-2007
35.04388889,-83.19027778,1.0,11-2007
35.02861111,-83.0625,0.5,11-2007
35.23694444,-83.6325,3.0,12-2007
35.25972222,-84.28166667,0.1,11-2007
30.36527778,-84.4825,2.58,06-2007
39.11194444,-104.93527778,0.1,07-2007
34.22277778,-117.275,0.01,07-2007
34.24916667,-117.26916667,0.05,07-2007
34.21194444,-117.10555556,0.03,07-2007
34.30277778,-117.18083333,0.5,07-2007
34.25888889,-117.20388889,0.02,08-2007
34.21638889,-116.88916667,0.02,08-2007
34.33777778,-117.24194444,2.0,08-2007
34.2275,-116.78361111,0.02,08-2007
34.17277778,-116.88611111,0.1,08-2007
34.26583333,-117.18916667,0.01,08-2007
34.33055556,-117.00388889,0.02,08-2007
34.16666667,-116.77277778,0.02,08-2007
34.25805556,-117.01027778,85.0,09-2007
36.4225,-106.1475,5.0,10-2007
37.84444444,-118.96722222,0.1,08-2007
34.58916667,-111.02277778,7762.0,09-2007
33.62194444,-109.24166667,733.0,11-2007
38.96027778,-104.89805556,0.1,08-2007
38.77166667,-120.37361111,3.7,10-2007
39.00194444,-104.545,0.1,08-2007
34.30055556,-117.01138889,0.01,09-2007
37.76083333,-119.16694444,0.5,08-2007
34.31166667,-116.96888889,0.03,09-2007
39.14944444,-105.11805556,0.1,09-2007
34.30416667,-116.94222222,0.03,09-2007
34.21972222,-116.89888889,0.02,09-2007
34.24194444,-116.97388889,0.01,09-2007
34.32833333,-117.02027778,0.02,09-2007
34.25805556,-117.01027778,14039.0,09-2007
38.90083333,-120.77444444,0.1,11-2007
38.88666667,-120.75666667,0.1,11-2007
34.27472222,-117.21694444,1247.0,10-2007
37.33333333,-80.32055556,4.7,03-2007
38.13083333,-120.15777778,0.25,09-2007
34.25194444,-117.05,12759.0,10-2007
37.81305556,-118.78611111,3.5,08-2007
39.21083333,-120.09722222,0.1,08-2007
30.30416667,-84.57083333,93.6,06-2007
38.84416667,-120.77666667,0.1,11-2007
38.93805556,-119.93861111,0.1,09-2007
37.73055556,-79.31055556,0.02,11-2007
38.93555556,-120.04333333,0.1,09-2007
48.93527778,-114.99555556,0.25,11-2007
39.18583333,-120.11055556,0.1,08-2007
44.52722222,-117.87611111,0.25,10-2007
33.90361111,-111.40305556,0.1,11-2007
33.99194444,-111.37055556,0.5,11-2007
33.99805556,-111.36305556,0.5,11-2007
33.86083333,-116.5675,1.0,11-2007
34.57305556,-118.69833333,45300.0,10-2007
36.48861111,-106.26861111,0.1,08-2007
33.72527778,-116.71833333,0.1,11-2007
37.91694444,-119.11361111,682.0,07-2007
38.08027778,-118.75638889,0.1,07-2007
37.79166667,-118.75555556,13.0,07-2007
38.92055556,-104.95805556,0.1,09-2007
38.92277778,-104.96166667,0.1,09-2007
39.07805556,-104.91416667,0.1,09-2007
39.02,-105.91305556,0.1,11-2007
38.89,-104.91416667,0.1,08-2007
